prng_id,sequence_id,seed,cascade_mod125_autocorr,cascade_mod125_entropy,cascade_mod128_autocorr,cascade_mod128_entropy,cascade_mod16_autocorr,cascade_mod16_entropy,cascade_mod256_autocorr,cascade_mod256_entropy,cascade_mod32_autocorr,cascade_mod32_entropy,cascade_mod500_autocorr,cascade_mod500_entropy,cascade_mod64_autocorr,cascade_mod64_entropy,cascade_mod8_autocorr,cascade_mod8_entropy,digit_corr_hundreds_tens,digit_corr_hundreds_units,digit_corr_tens_units,digit_hundreds_change_rate,digit_hundreds_chi2,digit_hundreds_entropy,digit_tens_change_rate,digit_tens_chi2,digit_tens_entropy,digit_units_change_rate,digit_units_chi2,digit_units_entropy,direction_change_rate,repeat_gap_mean,repeat_gap_min,repeat_gap_std,repeat_rate,run_max,run_mean,run_std,spectral_flatness,spectral_low_freq_ratio,spectral_peak_count,spectral_peak_ratio,step_entropy,step_mean,step_median,step_pair_unique_ratio,step_repeat_ratio,step_std,trans_diagonal_strength,trans_far_diag_weight,trans_near_diag_weight,trans_row_entropy_mean,trans_row_entropy_std,trans_sparsity
xorshift32,xorshift32_000,102261127,0.008750269146954417,6.960691410167409,0.007869855121635008,6.993879477831893,-0.0001587414844915822,3.9994842381283613,-0.0022038894994368956,7.987404061844437,-0.0027341231715450704,4.9987687411896236,0.016606317972852665,8.949043592297816,0.004825532707672377,5.997128381418291,0.007614962247037917,2.999662534473191,-0.005175341677553598,-0.001962509930305307,-0.006477364083252831,0.8991949597479874,10.761000000000008,3.3215391119585407,0.9014450722536127,8.519999999999996,3.3216195800887576,0.8985949297464874,2.9229999999999996,3.321822470019333,0.6648164816481649,950.2661052631579,1,926.6057724885171,0.95,6,1.5041365824308062,0.753739797880953,0.8458392098578978,0.24996161664813937,441,3.220399831504562,0.9960707962744205,501.4702735136757,501.0,0.989048904890489,0.00105010501050105,288.8567061948119,0.009998282668115527,15.727628232801198,9.885355623578235,6.240799977004545,0.05983927555362532,0.1326
xorshift32,xorshift32_001,204522253,-0.005944944368394098,6.961431890099646,0.006031975218949407,6.992448819969654,0.0016028347483430434,3.999638728284783,0.00020021767389125463,7.985717039315391,0.0053320447715042895,4.998684469337653,0.01046089961919858,8.947925523823745,0.00822776005310748,5.997031143324964,0.011142420782183323,2.999744526628234,-0.008869004961628468,0.005595294779135496,-0.005435012575101849,0.9011450572528626,7.883000000000007,3.321644954722265,0.9020451022551128,8.36499999999999,3.3216276143393326,0.9005950297514875,7.086000000000003,3.321671355272941,0.66991699169917,949.4187368421053,1,954.580404998356,0.95,7,1.4926854754440961,0.7427202142521229,0.8449492956125779,0.25065011114738983,420,3.6065379120416603,0.9961956569832332,498.7445372268613,499.0,0.9912991299129913,0.001000100010001,288.4188923508789,0.010970080971671358,15.456525812281992,9.552527252730378,6.23799203346612,0.05818271892608729,0.1357
xorshift32,xorshift32_002,306783379,-0.012817268254824874,6.961529732666286,-0.002597308740316237,6.992685087508913,-0.004810295847405139,3.9993739016469356,0.0022955194680282158,7.986002235973957,0.0024360316144921602,4.998425281836058,-0.000901261338008209,8.948087747003928,-0.004836249986570682,5.997001345301559,-0.0012284898470315251,2.999612132502284,0.003331393461628376,0.0022313850464841705,0.0065365849773955185,0.8980449022451122,4.071000000000002,3.3217807910400454,0.8980449022451122,18.342999999999982,3.3212590479085526,0.9014950747537377,13.515999999999991,3.3214453656143936,0.6701670167016701,946.9363684210526,1,943.7272725480716,0.95,6,1.4921286279191226,0.7374971724715469,0.8425176712948382,0.25241354250722503,412,3.23210153168165,0.9962346593336197,499.01210060503024,497.0,0.98999899989999,0.001000100010001,288.01191884512787,0.010889406224329157,15.024937042272734,9.516351922352824,6.232199149271743,0.06524220357256566,0.1389
xorshift32,xorshift32_003,409044505,0.006358099738243473,6.960847594312989,0.004696089655453,6.9938036385814035,0.0036304518335228088,3.999173929006175,-0.00018699627800277072,7.986339508193122,-0.0010984597362108117,4.998550871833361,0.012558569389280978,8.94598874536847,-0.0075580856486609236,5.99666161364007,0.007047689606377127,2.9996204341355144,0.0046558926937426155,0.0020316443827825084,0.009038475850860019,0.9000450022501125,7.540999999999994,3.3216556033144395,0.9026451322566128,25.196999999999964,3.3210266503689327,0.8971448572428622,9.493000000000011,3.321584462480259,0.6692669266926693,950.2458947368422,1,943.371579444812,0.95,8,1.4941352259992529,0.7455403264925831,0.8458804800093247,0.2539563495243303,423,3.4346213084750725,0.9961218723642181,497.47982399119957,498.0,0.9901990199019902,0.0005000500050005,289.0277677541998,0.008048282688035108,15.5435034925191,9.975660291915696,6.236385439323909,0.05972101483507217,0.1342
xorshift32,xorshift32_004,511305631,-0.004372486338362204,6.961435023299446,-0.006679398856294456,6.993010120731236,-0.0009156853841717957,3.999657138108317,-0.0012720535826735175,7.985498413293605,0.010820601517943996,4.998839808109466,0.005246601289262244,8.947461434094077,0.0031055349699246003,5.996284406342603,-0.006022939361784156,2.999733869334606,-0.008578445626704793,-0.0051818187277140396,-0.008771957059583219,0.9025951297564878,8.723000000000015,3.3216126752444706,0.8981949097454873,18.75499999999999,3.3212507065324566,0.9003950197509876,8.395000000000001,3.32162624538111,0.6621162116211621,945.7608947368421,1,941.8975962537929,0.95,8,1.5102703519105876,0.7658659243739826,0.8457610287236885,0.24862452617292055,428,3.333613198533898,0.9962213683792474,497.8590429521476,499.0,0.9906490649064906,0.00105010501050105,288.29500114030463,0.008988370635329814,14.90617788673103,9.683436355263543,6.2330127537699385,0.06649533044429536,0.1364
xorshift32,xorshift32_005,613566757,-0.005364773542291541,6.961701460314358,0.00047922400273345576,6.993640024768403,-0.010470189972716247,3.999328476141776,0.0052482894033160634,7.986325351304755,-0.010461543591880909,4.9987274515209075,0.011692717280566624,8.947423348597573,0.002520188300146551,5.997497383295098,-0.013224565645571344,2.999822151912973,-0.006547341950223293,-0.002674854597431676,-0.004236014360716423,0.8999449972498625,7.799,3.3216462910087565,0.8974948747437372,7.4069999999999965,3.3216598735941947,0.9007950397519876,9.151999999999987,3.3215963702260787,0.6665166516651665,946.4650526315789,1,941.1894458551943,0.95,7,1.5003000750187547,0.749218087016706,0.8459234498047611,0.24512985345024932,432,3.8262094352393436,0.9961535992066628,500.08375418770936,499.0,0.98994899489949,0.0011001100110011,288.3396671007442,0.010728874541299432,15.470389686228494,9.655115090988785,6.2323011202206375,0.06297482519600503,0.1381
xorshift32,xorshift32_006,715827883,0.009507947137278204,6.96096203139395,0.007931953454905353,6.992807244094885,-0.003465777349300255,3.999112182027619,-0.0026903936408528913,7.985349609099359,0.006023923509473081,4.998604358141631,-0.0003036944969687626,8.946017461836307,-0.0016900297625886491,5.996256517075352,0.0010270070352356843,2.999729448601544,0.0016431748406769491,-0.0016192947515175891,-0.0003556280864466939,0.9009950497524877,8.751000000000005,3.321612084693472,0.9063953197659883,10.615999999999989,3.3215465448061203,0.8992949647482374,8.929999999999996,3.321604609979936,0.671067106710671,944.835,1,947.9974822230889,0.95,6,1.4901274122643617,0.7388211108192521,0.8454049418144975,0.2350303540738333,459,3.3111331045893673,0.9961659572417044,498.2867643382169,497.0,0.98989898989899,0.00115011501150115,288.04845845108565,0.009498389775700767,15.555837455628279,9.73596668497785,6.228923384842816,0.07613424568606948,0.1378
xorshift32,xorshift32_007,818089009,0.00048678083642741493,6.960917064650998,-0.0033583232518389124,6.994378602040435,-0.006040524657769272,3.999738066594033,0.0037158179509068174,7.987690851372083,-0.006218758816541801,4.998986563153212,0.013051759423728387,8.949376884395765,0.0038043790096479063,5.997523070651389,-0.014073639389374826,2.9998969987609354,-0.0007994731158443454,-0.010992611724324218,0.002650144489136964,0.8968448422421121,11.902000000000013,3.3214966662494527,0.8995449772488624,5.089999999999988,3.3217446781711524,0.8983949197459873,4.817000000000018,3.3217535147469692,0.6645664566456646,947.0190526315789,1,944.239884359872,0.95,6,1.5047024302159355,0.7554111519134096,0.8472348277554194,0.25206837733524595,426,3.276865187296405,0.9962687455381043,497.6936846842342,499.0,0.9892989298929893,0.0014001400140014,289.92695762494503,0.00908895681049561,15.61368075819563,10.144456194188612,6.235478265028774,0.06338027152462455,0.1376
xorshift32,xorshift32_008,920350135,0.0011535029576676264,6.962143801560472,-0.005025936520392678,6.993577479015548,0.005952592352700135,3.9994698710729395,-0.007854576548032791,7.98686772203844,0.00760584322592635,4.9988070770166155,-0.0014601343169175108,8.949946215701406,0.0021235769728799544,5.997593665674346,-0.005347740483421778,2.9997037066492256,0.004057980406178459,0.005066255601966216,-0.008784522192107671,0.8981949097454873,9.227999999999993,3.3215941038529526,0.9011450572528626,6.680000000000006,3.3216863886478993,0.8998949947497374,4.812000000000015,3.3217550860916805,0.6646164616461646,947.2382631578947,1,942.1874087904695,0.95,7,1.5045892266024676,0.7575837888970516,0.8409968507310207,0.24925722643378845,440,3.284940133584371,0.9962779340444372,498.64873243662186,496.0,0.9896489648964897,0.0009000900090009,290.0029061087939,0.009823737926352974,15.595365492280354,9.931702376435563,6.231097382302067,0.06451000944733419,0.1368
xorshift32,xorshift32_009,1022611261,-0.012110875800271037,6.96119965538233,0.004813661901787399,6.9935603511277185,0.006940566434090059,3.999472265500656,-0.0064720792977419825,7.9870054430613,-0.004160238020233688,4.998530995898122,-0.004991177024040182,8.945730360396038,0.0009987069266640812,5.997225162878168,0.014355599461879876,2.9997683590577537,0.008736165344498635,-0.007267625852440631,0.015070274711608198,0.8967948397419871,8.951999999999993,3.321606473869431,0.895894794739737,6.040000000000014,3.3217102928602613,0.9000450022501125,7.283000000000007,3.3216647383556825,0.6624162416241625,945.3115789473684,1,936.9616925116784,0.95,6,1.5095863526570048,0.7535535047038341,0.8492629024308003,0.25298893639788356,415,3.547784362571665,0.9961983691054563,497.6030801540077,498.0,0.9902990299029903,0.00105010501050105,290.10472833130996,0.010416627433910738,15.569553277760813,9.833154520068671,6.23197900367105,0.06157001896016386,0.1388
