prng_id,sequence_id,seed,adjacent_correlation,autocorr_lag1,autocorr_lag2,autocorr_lag3,diff_entropy,diff_mod8_entropy,diff_std,js_pair_mod125_entropy,js_pair_mod8_lag2_diag,js_pair_mod8_row_entropy_mean,js_pair_mod8_row_entropy_std,lane_mod125_autocorr,lane_mod8_autocorr,lane_mod8_diagonal_dominance,lane_mod8_transition_entropy,mod2_bias,mod4_bias,mod8_bias,monotonic_ratio,permutation_chi2_len3,permutation_entropy_delta_mod8,permutation_entropy_len3,permutation_entropy_len4,run_max,run_mean,run_std,small_delta_ratio,spacing_entropy_mod8,spacing_mean_mod8,spacing_std_mod8
xorshift32,xorshift32_000,102261127,0.0014939463589896855,0.0014939463589896855,0.004803377395479997,0.005334420053040083,0.9790897952149766,2.999869092991565,406.04079521783456,6.796518626631829,0.1209168583083563,2.9981793181275123,0.0008194630437689078,0.008177757009155023,0.008544177016530142,0.1258668116687804,2.9981793181275114,0.008666666666666666,0.02311111111111111,0.03955555555555555,0.49860987544483715,0.47116346260695635,2.5747618210589938,2.5849436587275556,4.584205159096982,6,1.501919225634179,0.7531617743632619,0.19239957775431968,2.634958394422148,7.996554024010671,7.451517322117479
xorshift32,xorshift32_001,204522253,0.004225232670714162,0.004225232670714162,0.0031412064894823307,-0.004955066630893543,0.9704881007458874,2.9998907136224284,408.34959841551176,6.798591935209487,0.12036674385232898,2.9979019502097994,0.0009871685859726457,-0.007127201229931208,0.010606820310080419,0.12306860757455182,2.9979019502097994,0.0011111111111111111,0.009333333333333334,0.028444444444444446,0.5006397774687038,3.3148127569729975,2.574163238353412,2.5848298617711016,4.58411234656717,7,1.490970841616965,0.743260854806905,0.19167731540641147,2.875038387143964,7.99722098710538,7.4974942495978
xorshift32,xorshift32_002,306783379,-0.01390714689705126,-0.01390714689705126,-0.0008220904136409984,-0.006411877597297764,0.9773435178522123,2.9998032472736442,412.48496277962073,6.795916184301526,0.12723761039816112,2.998091882385684,0.0011708112300134296,-0.009113552156700911,-0.0010009935434533643,0.12414824930736897,2.9980918823856846,0.012222222222222223,0.024666666666666667,0.050222222222222224,0.501279341417285,2.1813534837204136,2.5731594511001337,2.5848748115247444,4.584340778943998,6,1.4902301705580394,0.736547800691115,0.19051058392132897,2.9032362844594157,7.997943530457981,7.544992228743813
xorshift32,xorshift32_003,409044505,0.007118497239244254,0.007118497239244254,-0.0004797630909107622,0.0025785346984204508,0.9690801219875487,2.999793392020469,404.9816048683152,6.795494669230769,0.12379452740109298,2.998178033562888,0.0011245071682081005,0.008529675636720385,0.0020715281767361864,0.12382904198157027,2.9981780335628874,0.002,0.028888888888888888,0.04666666666666667,0.5019734282061232,1.5912879208800979,2.5742392534278804,2.58489841765115,4.584446828875612,8,1.4939409030544488,0.7462588011988741,0.1915661981221179,3.2171772537033054,7.995497999110716,7.4019252124503
xorshift32,xorshift32_004,511305631,0.012673317423486014,0.012673317423486014,-0.007668020192617736,-0.00022323237003376103,0.9731878407672121,2.9996800677869153,404.62960583817045,6.796406167697687,0.1250181205053567,2.997739387362699,0.001472423315790096,-0.004609512724004277,-0.0057406938806599086,0.12244501835098447,2.9977393873626994,0.0028888888888888888,0.026444444444444444,0.04666666666666667,0.5015574591166955,4.684964996110679,2.5770186897127276,2.5847759265657473,4.58377650138663,8,1.5121397966899102,0.7686189445101475,0.19339963331296184,2.1749338824052478,7.998499333036905,7.4879960238505054
xorshift32,xorshift32_005,613566757,-0.004222785273903287,-0.004222785273903287,-0.010250687409871312,-0.0014182971833524734,0.9757618325142019,2.9997028530674275,407.33094349360493,6.797706112590906,0.127017455447384,2.99854600802334,0.0004807740014961445,-0.004683258734070791,-0.012163883808175483,0.11877749487280108,2.99854600802334,0.002111111111111111,0.010444444444444444,0.02711111111111111,0.4992214436658854,0.2924769418824314,2.57448361878343,2.584950779363543,4.58458683586326,7,1.4976701614245298,0.7454546776042887,0.1883993555197511,3.3704989988963785,7.997165406847488,7.30307216306147
xorshift32,xorshift32_006,715827883,-0.005391846512866906,-0.005391846512866906,-0.004990298951683666,-0.004119440422454917,0.9746503540929861,2.999789834091728,407.387111245362,6.795926591234196,0.1263482191964383,2.9978024228721614,0.0009370159643971266,0.009228897869764692,0.005564051562087405,0.12626988597771924,2.9978024228721614,0.006,0.01711111111111111,0.04133333333333333,0.5011399655229912,5.243693743749306,2.5738728433636133,2.5847528073439587,4.583904679301239,6,1.4896135065794918,0.7383651030019659,0.18973276293127395,3.0185146094307953,7.996164962205425,7.450961421898955
xorshift32,xorshift32_007,818089009,0.0037423408878065937,0.0037423408878065937,-0.004630771547258496,0.008094377261827,0.9790019601812342,2.9997864032527506,409.0552803759253,6.7961521708620385,0.12495728623272362,2.997236045433156,0.0011976102699737792,0.0012044582478404986,-0.01597633591329049,0.12146717243286723,2.997236045433156,0.010333333333333333,0.014888888888888889,0.03111111111111111,0.5022516261744566,2.5767307478608736,2.5749312228827597,2.5848594800882774,4.584131608265139,6,1.502797027636303,0.7509508764230518,0.19417745430301683,2.036831320035005,7.9976100489106265,7.4539228484766165
xorshift32,xorshift32_008,920350135,-0.0023968827816176932,-0.0023968827816176932,0.0011182770739612217,-0.000348039893732195,0.9692283288189383,2.999546535795268,407.88951401820117,6.795284714219045,0.12599250583292315,2.9977800514831086,0.0009950699713327873,0.0007942979845197727,-0.0029351919220041464,0.12568360132795217,2.997780051483109,0.0036666666666666666,0.010888888888888889,0.030222222222222223,0.5018626633305505,4.830314479386599,2.5738786958498965,2.5847689181431983,4.583938156797109,7,1.506949095780308,0.7558337098019157,0.19256625368076005,2.6315715648696223,7.994219653179191,7.419935018918107
xorshift32,xorshift32_009,1022611261,0.006009800505783472,0.006009800505783472,-0.014365071507844739,0.009333143700597485,0.9719219824017058,2.999953574528381,406.92841778326806,6.796003280459005,0.12747034937486226,2.9985766100924103,0.0005973837656277273,-0.010776787482953463,0.011125705520897772,0.12439960102218527,2.9985766100924103,0.0007777777777777777,0.015555555555555555,0.028444444444444446,0.5029197486235444,6.147794199355484,2.576000821621491,2.584717235085466,4.583982019397315,6,1.5083382217380374,0.7529055062404348,0.19128840491138396,2.9053860053237504,7.996998666073811,7.4121647738364835
